date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:09:53	85027/85027	---M--	200	added ('OK')	image/jpeg	etag:%2245d7aa61b9976183b380457bcaa171b9%22	http://vedicastrology.wdfiles.com/local--files/hindu-calendar/BrahmaSiddhanta-2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/hindu-calendar/BrahmaSiddhanta-2.jpg	(from http://vedicastrology.wikidot.com/hindu-calendar)
22:09:56	69382/69382	---M--	200	added ('OK')	image/jpeg	etag:%22590cd9bbdd924c78a7ddfadc3b13c182%22	http://vedicastrology.wdfiles.com/local--files/hindu-calendar/NaradaPurana-1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/hindu-calendar/NaradaPurana-1.jpg	(from http://vedicastrology.wikidot.com/hindu-calendar)
22:09:56	24706/24706	---M--	200	added ('OK')	image/jpeg	etag:%22c572b810123c91b6e32bdc261a976f45%22	http://vedicastrology.wdfiles.com/local--files/hindu-calendar/NabtaPlaya-Egypt.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/hindu-calendar/NabtaPlaya-Egypt.jpg	(from http://vedicastrology.wikidot.com/hindu-calendar)
22:10:04	46193/46193	---M--	200	added ('OK')	image/jpeg	etag:%22c859518d1f0988820cbc70910027ab03%22	http://vedicastrology.wdfiles.com/local--files/origin-and-meaning-of-horoscopic-houses/OriginOfBhaavas-1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/origin-and-meaning-of-horoscopic-houses/OriginOfBhaavas-1.jpg	(from http://vedicastrology.wikidot.com/origin-and-meaning-of-horoscopic-houses)
22:10:05	47730/47730	---M--	200	added ('OK')	image/jpeg	etag:%2239022d339fafaf6693d874834ffccd0f%22	http://vedicastrology.wdfiles.com/local--files/origin-and-meaning-of-horoscopic-houses/OriginOfBhaavas-2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/origin-and-meaning-of-horoscopic-houses/OriginOfBhaavas-2.jpg	(from http://vedicastrology.wikidot.com/origin-and-meaning-of-horoscopic-houses)
22:10:08	24730/24730	---M--	200	added ('OK')	image/jpeg	etag:%222c4912de2dbc4e6cfebf42404acb793b%22	http://vedicastrology.wdfiles.com/local--files/origin-and-meaning-of-horoscopic-houses/OriginOfBhaavas-3.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/origin-and-meaning-of-horoscopic-houses/OriginOfBhaavas-3.jpg	(from http://vedicastrology.wikidot.com/origin-and-meaning-of-horoscopic-houses)
22:10:15	151063/151063	---M--	200	added ('OK')	image/jpeg	etag:%22d3fa56f087b2d9157b45c29026caebc5%22	http://vedicastrology.wdfiles.com/local--files/hindu-calendar/NaradaPurana-2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/hindu-calendar/NaradaPurana-2.jpg	(from http://vedicastrology.wikidot.com/hindu-calendar)
22:10:27	216969/216969	---M--	200	added ('OK')	image/jpeg	etag:%22c0951f03f36c94d988d6fcab535f0359%22	http://vedicastrology.wdfiles.com/local--files/hindu-calendar/Chart-Egypt.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/hindu-calendar/Chart-Egypt.jpg	(from http://vedicastrology.wikidot.com/hindu-calendar)
22:10:27	112018/112018	---M--	200	added ('OK')	image/jpeg	etag:%22c4d6a91b1929411364113322b261777a%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/BrahmaSiddhanta-3.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/BrahmaSiddhanta-3.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:10:32	111983/111983	---M--	200	added ('OK')	image/jpeg	etag:%2270c9a061567bd3b4253afdcde83ca0bd%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/SomaSiddhanta-2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/SomaSiddhanta-2.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:10:34	182034/182034	---M--	200	added ('OK')	image/jpeg	etag:%224e2dac9ad28885c1e8e551a33de69931%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/Bhaskar.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/Bhaskar.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:10:40	69744/69744	---M--	200	added ('OK')	image/jpeg	etag:%225fb14fa7725a62a48d0a6ae99434dd18%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-1.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:10:51	113324/113324	---M--	200	added ('OK')	image/jpeg	etag:%22aecbc4ab7459cfd1c08017fc4f447137%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-3.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-3.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:10:53	114820/114820	---M--	200	added ('OK')	image/jpeg	etag:%22d514de05f1264d1d1cf511b93620dbcb%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-2.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:10:54	169950/169950	---M--	200	added ('OK')	image/jpeg	etag:%220ddf717d6a40ed61361d0fe913110d1c%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/Libration_Christian.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/Libration_Christian.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:11:11	195758/195758	---M--	200	added ('OK')	image/jpeg	etag:%22901032dde281aa4b75769aca4c5e3e53%22	http://vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-4.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/ayanamsha-vs-precession/VayuPurana-4.jpg	(from http://vedicastrology.wikidot.com/ayanamsha-vs-precession)
22:11:12	107059/107059	---M--	200	added ('OK')	image/jpeg	etag:%22f625b0689a92520898bdd8881215b748%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-7-Khemraj.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-7-Khemraj.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:11:19	166789/166789	---M--	200	added ('OK')	image/jpeg	etag:%22af338b7023fee9feab031e1c384781ec%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-2-SRJha.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-2-SRJha.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:11:39	297355/297355	---M--	200	added ('OK')	image/jpeg	etag:%227832a279be4abed36a29166975ff2036%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-1-SRJha.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-1-SRJha.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:11:55	264006/264006	---M--	200	added ('OK')	image/jpeg	etag:%228c1b1d5ce0019d9d91de5cdb00acfee5%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-4-DCJha.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-4-DCJha.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:11:56	280428/280428	---M--	200	added ('OK')	image/jpeg	etag:%226eda06357e1cbeae308fcaa1c416c593%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-3-DCJha.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-3-DCJha.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:12:02	267624/267624	---M--	200	added ('OK')	image/jpeg	etag:%22dfd30b2fd9b56362767fab0e8123de31%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-5-DCJha.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-5-DCJha.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:12:09	25680/25680	---M--	200	added ('OK')	image/jpeg	etag:%2240a52ada91b65712d3951f34cb5cc2da%22	http://vedicastrology.wdfiles.com/local--files/eight-gatis-or-speeds/GatisEight.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/eight-gatis-or-speeds/GatisEight.jpg	(from http://vedicastrology.wikidot.com/eight-gatis-or-speeds)
22:12:21	57405/57405	---M--	200	added ('OK')	image/jpeg	etag:%22ed165aa5a7ef5f11a3cbf63606d3d252%22	http://vedicastrology.wdfiles.com/local--files/weekday-sequence-indian-view/WeekdaySequence.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/weekday-sequence-indian-view/WeekdaySequence.jpg	(from http://vedicastrology.wikidot.com/weekday-sequence-indian-view)
22:12:23	287862/287862	---M--	200	added ('OK')	image/jpeg	etag:%22f902dde1bc29ad0dd25f2b0c73e1c781%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-6-DCJha.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/BPHS-Scan-6-DCJha.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:12:41	299102/299102	---M--	200	added ('OK')	image/jpeg	etag:%2247a0e0175ddae74e9e4ae1780b69cebf%22	http://vedicastrology.wdfiles.com/local--files/bhaavachalita/SSS-Dasham.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/bhaavachalita/SSS-Dasham.jpg	(from http://vedicastrology.wikidot.com/bhaavachalita)
22:12:44	127893/127893	---M--	200	added ('OK')	image/jpeg	etag:%22f312a2d2a93acb1b303092d9d6a85f60%22	http://vedicastrology.wdfiles.com/local--files/sarvato-bhadra-chakra/sbc1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/sarvato-bhadra-chakra/sbc1.jpg	(from http://vedicastrology.wikidot.com/sarvato-bhadra-chakra)
22:12:45	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:42:45%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/91b0a9001d5bf308d7f2a5e0fb56f5fb3bb242be-1101336653530496881	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/91b0a9001d5bf308d7f2a5e0fb56f5fb3bb242be-1101336653530496881.c5.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:12:50	152811/152811	---M--	200	added ('OK')	image/jpeg	etag:%220f2353b6fc435cbf7f37a4da64dd3e58%22	http://vedicastrology.wdfiles.com/local--files/sarvato-bhadra-chakra/sbc2.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/sarvato-bhadra-chakra/sbc2.jpg	(from http://vedicastrology.wikidot.com/sarvato-bhadra-chakra)
22:12:51	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:42:51%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/a2164beb1f3058377db92ce763177dd3aff8817e-4606915551728985694	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/a2164beb1f3058377db92ce763177dd3aff8817e-4606915551728985694.c7.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:01	104389/104389	---M--	200	added ('OK')	image/jpeg	etag:%228c99650aba654fa624598a0f11b7e2de%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D1.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:02	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:02%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/06c5408095b78b279e199e25d721888aa73351e5-10950756642070894529	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/06c5408095b78b279e199e25d721888aa73351e5-10950756642070894529.ca.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:08	103729/103729	---M--	200	added ('OK')	image/jpeg	etag:%22d56aac662a60753f9b3ba27397363dbc%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D1_Death_MD_Onset.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D1_Death_MD_Onset.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:15	99107/99107	---M--	200	added ('OK')	image/jpeg	etag:%229e2c05163e085f13c05a92dcc018e348%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D30_Death_MD_Onset.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D30_Death_MD_Onset.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:16	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:16%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-10325148311741175905	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-10325148311741175905.cd.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:17%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-6573390931747142267	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-6573390931747142267.ce.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:18	100670/100670	---M--	200	added ('OK')	image/jpeg	etag:%22c76205172e12dfddbe6ec13c9a183f6f%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D7.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D7.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:18	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:18%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/4800f011110382d50d32f9a9c8e6f39896f41d2e-5973098112032274640	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/4800f011110382d50d32f9a9c8e6f39896f41d2e-5973098112032274640.cf.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:19	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:19%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/7664a95dbf5b5bd9eeb2cd04cfae2ece7f84f4b4-61695934478938304	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/7664a95dbf5b5bd9eeb2cd04cfae2ece7f84f4b4-61695934478938304.d0.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:20	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:20%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-15187641601366846208	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-15187641601366846208.d1.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:21	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:21%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-42214809752479801	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-42214809752479801.d3.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:22	99788/99788	---M--	200	added ('OK')	image/jpeg	etag:%22f58e0cd70367ef1aa0114097fd1c65da%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D7-SaturnMD-Onset.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D7-SaturnMD-Onset.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:23	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:23%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-17407204901616923023	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-17407204901616923023.d5.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:35	94691/94691	---M--	200	added ('OK')	image/jpeg	etag:%2275dda75995038636acaf1f5ae268f127%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi-D10.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi-D10.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:36	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:36%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-17197903114334403	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-17197903114334403.d7.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:38	103782/103782	---M--	200	added ('OK')	image/jpeg	etag:%22c8e9145575575fdaf1b837c54cecf7af%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D10_SaturnVimshottariDashaaPravesh.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D10_SaturnVimshottariDashaaPravesh.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:38	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:38%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-1289959251660923309	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-1289959251660923309.d8.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:38	95990/95990	---M--	200	added ('OK')	image/jpeg	etag:%223123af5f6e7945d860034085a27987d8%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D24.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi/IndiraGandhi_D24.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:39	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:39%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-10264109131652112234	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-10264109131652112234.d9.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:40	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:40%20GMT	http://vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-20385219782088869650	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-20385219782088869650.da.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi)
22:13:41	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:41%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/ef67e89f941ce55f2593fa58669181a15dc49ab8-20422974652105119207	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/ef67e89f941ce55f2593fa58669181a15dc49ab8-20422974652105119207.db.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:42	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:43%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/a2164beb1f3058377db92ce763177dd3aff8817e-1177918381868736419	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/a2164beb1f3058377db92ce763177dd3aff8817e-1177918381868736419.dd.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:43	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628f71ea-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D1_Death_MD_Onset.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D1_Death_MD_Onset.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:44	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e23a6-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D30_Death_MD_Onset.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D30_Death_MD_Onset.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:45	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:45%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/06c5408095b78b279e199e25d721888aa73351e5-17680570271023089834	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/06c5408095b78b279e199e25d721888aa73351e5-17680570271023089834.e0.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:46	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e2389-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D7.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D7.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:46	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e23fc-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D7-SaturnMD-Onset.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi_D7-SaturnMD-Onset.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:48	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:47%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-1311484987665612372	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-1311484987665612372.e3.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:49	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:49%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/4800f011110382d50d32f9a9c8e6f39896f41d2e-321568310392728660	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/4800f011110382d50d32f9a9c8e6f39896f41d2e-321568310392728660.e4.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:50	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:50%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/7664a95dbf5b5bd9eeb2cd04cfae2ece7f84f4b4-1179867791917994202	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/7664a95dbf5b5bd9eeb2cd04cfae2ece7f84f4b4-1179867791917994202.e5.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:51	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:51%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-18570631141409666290	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-18570631141409666290.e6.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:52	404/404	---MCZ	200	added ('OK')	text/html	etag:W/%22628e23f4-194%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi-D10.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/IndiraGandhi-D10.html	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:53	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20May%202022%2016:43:53%20GMT	http://vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-293760421646704218	C:/My%20Web%20Sites/wikidot/vedicastrology.wikidot.com/indira-gandhi-hindi/html/d601f4ded8f1267c0dd09104cb220c597a047c82-293760421646704218.e8.delayed	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
22:13:53	138062/138062	---M--	200	added ('OK')	image/jpeg	etag:%22a4e8ae98a6a4bf2012691c2fda715f42%22	http://vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/D-1.jpg	C:/My%20Web%20Sites/wikidot/vedicastrology.wdfiles.com/local--files/indira-gandhi-hindi/D-1.jpg	(from http://vedicastrology.wikidot.com/indira-gandhi-hindi)
